date yyyy-mm-dd,numdate,measles
1958-5-23,1958.3918,958
1958-5-30,1958.411,765
1958-6-6,1958.4301,930
1958-6-13,1958.4493,692
1958-6-20,1958.4685,456
1958-6-27,1958.4877,463
1958-7-4,1958.5068,256
1958-7-11,1958.526,286
1958-7-18,1958.5452,167
1958-7-25,1958.5644,157
1958-8-1,1958.5836,90
1958-8-8,1958.6027,66
1958-8-15,1958.6219,49
1958-8-22,1958.6411,48
1958-8-29,1958.6603,36
1958-9-5,1958.6795,24
1958-9-12,1958.6986,23
1958-9-19,1958.7178,11
1958-9-26,1958.737,19
1958-10-3,1958.7562,18
1958-10-10,1958.7753,12
1958-10-17,1958.7945,10
1958-10-24,1958.8137,17
1958-10-31,1958.8329,10
1958-11-7,1958.8521,11
1958-11-14,1958.8712,7
1958-11-21,1958.8904,13
1958-11-28,1958.9096,16
1958-12-5,1958.9288,12
1958-12-12,1958.9479,15
1958-12-19,1958.9671,16
1958-12-26,1958.9863,12
1959-1-2,1959.0055,42
1959-1-9,1959.0247,29
1959-1-16,1959.0438,36
1959-1-23,1959.063,56
1959-1-30,1959.0822,73
1959-2-6,1959.1014,63
1959-2-13,1959.1205,74
1959-2-20,1959.1397,107
1959-2-27,1959.1589,80
1959-3-6,1959.1781,121
1959-3-13,1959.1973,122
1959-3-20,1959.2164,117
1959-3-27,1959.2356,113
1959-4-3,1959.2548,168
1959-4-10,1959.274,149
1959-4-17,1959.2932,159
1959-4-24,1959.3123,133
1959-5-1,1959.3315,152
1959-5-8,1959.3507,165
1959-5-15,1959.3699,192
1959-5-22,1959.389,173
1959-5-29,1959.4082,176
1959-6-5,1959.4274,220
1959-6-12,1959.4466,163
1959-6-19,1959.4658,182
1959-6-26,1959.4849,117
1959-7-3,1959.5041,146
1959-7-10,1959.5233,156
1959-7-17,1959.5425,118
1959-7-24,1959.5616,95
1959-7-31,1959.5808,121
1959-8-7,1959.6,48
1959-8-14,1959.6192,34
1959-8-21,1959.6384,43
1959-8-28,1959.6575,45
1959-9-4,1959.6767,22
1959-9-11,1959.6959,36
1959-9-18,1959.7151,49
1959-9-25,1959.7342,31
1959-10-2,1959.7534,15
1959-10-9,1959.7726,24
1959-10-16,1959.7918,35
1959-10-23,1959.811,18
1959-10-30,1959.8301,15
1959-11-6,1959.8493,22
1959-11-13,1959.8685,30
1959-11-20,1959.8877,41
1959-11-27,1959.9068,85
1959-12-4,1959.926,133
1959-12-11,1959.9452,124
1959-12-18,1959.9644,205
1959-12-25,1959.9836,161
1960-1-1,1960.0027,225
1960-1-8,1960.0219,423
1960-1-15,1960.041,351
1960-1-22,1960.0601,567
1960-1-29,1960.0792,732
1960-2-5,1960.0984,757
1960-2-12,1960.1175,801
1960-2-19,1960.1366,1236
1960-2-26,1960.1557,1034
1960-3-4,1960.1749,1292
1960-3-11,1960.194,1218
1960-3-18,1960.2131,1587
1960-3-25,1960.2322,1608
1960-4-1,1960.2514,1714
1960-4-8,1960.2705,1494
1960-4-15,1960.2896,1968
1960-4-22,1960.3087,1311
1960-4-29,1960.3279,NA
1960-5-6,1960.347,1111
1960-5-13,1960.3661,831
1960-5-20,1960.3852,724
1960-5-27,1960.4044,642
1960-6-3,1960.4235,492
1960-6-10,1960.4426,523
1960-6-17,1960.4617,368
1960-6-24,1960.4809,329
1960-7-1,1960.5,226
1960-7-8,1960.5191,156
1960-7-15,1960.5383,106
1960-7-22,1960.5574,95
1960-7-29,1960.5765,75
1960-8-5,1960.5956,43
1960-8-12,1960.6148,30
1960-8-19,1960.6339,26
1960-8-26,1960.653,17
1960-9-2,1960.6721,20
1960-9-9,1960.6913,16
1960-9-16,1960.7104,11
1960-9-23,1960.7295,11
1960-9-30,1960.7486,6
1960-10-7,1960.7678,9
1960-10-14,1960.7869,15
1960-10-21,1960.806,9
1960-10-28,1960.8251,7
1960-11-4,1960.8443,14
1960-11-11,1960.8634,8
1960-11-18,1960.8825,26
1960-11-25,1960.9016,12
1960-12-2,1960.9208,27
1960-12-9,1960.9399,29
1960-12-16,1960.959,18
1960-12-23,1960.9781,21
1960-12-30,1960.9973,31
1961-1-6,1961.0164,36
1961-1-13,1961.0356,57
1961-1-20,1961.0548,42
1961-1-27,1961.074,58
1961-2-3,1961.0932,60
1961-2-10,1961.1123,75
1961-2-17,1961.1315,85
1961-2-24,1961.1507,75
1961-3-3,1961.1699,79
1961-3-10,1961.189,69
1961-3-17,1961.2082,97
1961-3-24,1961.2274,67
1961-3-31,1961.2466,99
1961-4-7,1961.2658,67
1961-4-14,1961.2849,89
1961-4-21,1961.3041,101
1961-4-28,1961.3233,127
1961-5-5,1961.3425,124
1961-5-12,1961.3616,151
1961-5-19,1961.3808,154
1961-5-26,1961.4,147
1961-6-2,1961.4192,139
1961-6-9,1961.4384,165
1961-6-16,1961.4575,166
1961-6-23,1961.4767,133
1961-6-30,1961.4959,NA
1961-7-7,1961.5151,104
1961-7-14,1961.5342,87
1961-7-21,1961.5534,82
1961-7-28,1961.5726,59
1961-8-4,1961.5918,44
1961-8-11,1961.611,60
1961-8-18,1961.6301,36
1961-8-25,1961.6493,26
1961-9-1,1961.6685,NA
1961-9-8,1961.6877,33
1961-9-15,1961.7068,41
1961-9-22,1961.726,13
1961-9-29,1961.7452,18
1961-10-6,1961.7644,17
1961-10-13,1961.7836,18
1961-10-20,1961.8027,33
1961-10-27,1961.8219,26
1961-11-3,1961.8411,51
1961-11-10,1961.8603,72
1961-11-17,1961.8795,46
1961-11-24,1961.8986,85
1961-12-1,1961.9178,253
1961-12-8,1961.937,198
1961-12-15,1961.9562,192
1961-12-22,1961.9753,314
1961-12-29,1961.9945,244
1962-1-5,1962.0137,307
1962-1-12,1962.0329,434
1962-1-19,1962.0521,314
1962-1-26,1962.0712,391
1962-2-2,1962.0904,470
1962-2-9,1962.1096,584
1962-2-16,1962.1288,617
1962-2-23,1962.1479,938
1962-3-2,1962.1671,1095
1962-3-9,1962.1863,1068
1962-3-16,1962.2055,1384
1962-3-23,1962.2247,1235
1962-3-30,1962.2438,1783
1962-4-6,1962.263,1817
1962-4-13,1962.2822,1915
1962-4-20,1962.3014,1886
1962-4-27,1962.3205,1957
1962-5-4,1962.3397,1803
1962-5-11,1962.3589,1649
1962-5-18,1962.3781,1474
1962-5-25,1962.3973,1158
1962-6-1,1962.4164,1000
1962-6-8,1962.4356,799
1962-6-15,1962.4548,791
1962-6-22,1962.474,623
1962-6-29,1962.4932,424
1962-7-6,1962.5123,414
1962-7-13,1962.5315,229
1962-7-20,1962.5507,164
1962-7-27,1962.5699,218
1962-8-3,1962.589,105
1962-8-10,1962.6082,54
1962-8-17,1962.6274,51
1962-8-24,1962.6466,32
1962-8-31,1962.6658,34
1962-9-7,1962.6849,16
1962-9-14,1962.7041,22
1962-9-21,1962.7233,12
1962-9-28,1962.7425,8
1962-10-5,1962.7616,20
1962-10-12,1962.7808,14
1962-10-19,1962.8,17
1962-10-26,1962.8192,23
1962-11-2,1962.8384,24
1962-11-9,1962.8575,21
1962-11-16,1962.8767,30
1962-11-23,1962.8959,22
1962-11-30,1962.9151,40
1962-12-7,1962.9342,26
1962-12-14,1962.9534,46
1962-12-21,1962.9726,42
1962-12-28,1962.9918,25
1963-1-4,1963.011,22
1963-1-11,1963.0301,37
1963-1-18,1963.0493,44
1963-1-25,1963.0685,59
1963-2-1,1963.0877,36
1963-2-8,1963.1068,69
1963-2-15,1963.126,48
1963-2-22,1963.1452,62
1963-3-1,1963.1644,83
1963-3-8,1963.1836,102
1963-3-15,1963.2027,110
1963-3-22,1963.2219,114
1963-3-29,1963.2411,140
1963-4-5,1963.2603,153
1963-4-12,1963.2795,146
1963-4-19,1963.2986,186
1963-4-26,1963.3178,220
1963-5-3,1963.337,218
1963-5-10,1963.3562,207
1963-5-17,1963.3753,285
1963-5-24,1963.3945,278
1963-5-31,1963.4137,291
1963-6-7,1963.4329,349
1963-6-14,1963.4521,333
1963-6-21,1963.4712,301
1963-6-28,1963.4904,311
1963-7-5,1963.5096,195
1963-7-12,1963.5288,306
1963-7-19,1963.5479,156
1963-7-26,1963.5671,174
1963-8-2,1963.5863,122
1963-8-9,1963.6055,99
1963-8-16,1963.6247,79
1963-8-23,1963.6438,82
1963-8-30,1963.663,51
1963-9-6,1963.6822,48
1963-9-13,1963.7014,37
1963-9-20,1963.7205,42
1963-9-27,1963.7397,37
1963-10-4,1963.7589,46
1963-10-11,1963.7781,42
1963-10-18,1963.7973,36
1963-10-25,1963.8164,65
1963-11-1,1963.8356,47
1963-11-8,1963.8548,34
1963-11-15,1963.874,70
1963-11-22,1963.8932,216
1963-11-29,1963.9123,92
1963-12-6,1963.9315,302
1963-12-13,1963.9507,133
1963-12-20,1963.9699,221
1963-12-27,1963.989,306
1964-1-3,1964.0082,NA
1964-1-10,1964.0273,421
1964-1-17,1964.0464,455
1964-1-24,1964.0656,437
1964-1-31,1964.0847,NA
1964-2-7,1964.1038,614
1964-2-14,1964.123,552
1964-2-21,1964.1421,554
1964-2-28,1964.1612,547
1964-3-6,1964.1803,563
1964-3-13,1964.1995,665
1964-3-20,1964.2186,752
1964-3-27,1964.2377,625
1964-4-3,1964.2568,807
1964-4-10,1964.276,765
1964-4-17,1964.2951,819
1964-4-24,1964.3142,695
1964-5-1,1964.3333,609
1964-5-8,1964.3525,652
1964-5-15,1964.3716,632
1964-5-22,1964.3907,675
1964-5-29,1964.4098,516
1964-6-5,1964.429,519
1964-6-12,1964.4481,302
1964-6-19,1964.4672,256
1964-6-26,1964.4863,294
1964-7-3,1964.5055,233
1964-7-10,1964.5246,128
1964-7-17,1964.5437,96
1964-7-24,1964.5628,58
1964-7-31,1964.582,27
1964-8-7,1964.6011,56
1964-8-14,1964.6202,19
1964-8-21,1964.6393,20
1964-8-28,1964.6585,22
1964-9-4,1964.6776,11
1964-9-11,1964.6967,15
1964-9-18,1964.7158,6
1964-9-25,1964.735,15
1964-10-2,1964.7541,10
1964-10-9,1964.7732,14
1964-10-16,1964.7923,8
1964-10-23,1964.8115,19
1964-10-30,1964.8306,13
1964-11-6,1964.8497,12
1964-11-13,1964.8689,9
1964-11-20,1964.888,10
1964-11-27,1964.9071,17
1964-12-4,1964.9262,21
1964-12-11,1964.9454,21
1964-12-18,1964.9645,25
1964-12-25,1964.9836,53
1965-1-1,1965.0027,31
1965-1-8,1965.0219,28
1965-1-15,1965.0411,39
1965-1-22,1965.0603,32
1965-1-29,1965.0795,21
1965-2-5,1965.0986,18
1965-2-12,1965.1178,36
1965-2-19,1965.137,40
1965-2-26,1965.1562,32
1965-3-5,1965.1753,29
1965-3-12,1965.1945,34
1965-3-19,1965.2137,37
1965-3-26,1965.2329,29
1965-4-2,1965.2521,37
1965-4-9,1965.2712,NA
1965-4-16,1965.2904,77
1965-4-23,1965.3096,130
1965-4-30,1965.3288,63
1965-5-7,1965.3479,110
1965-5-14,1965.3671,82
1965-5-21,1965.3863,95
1965-5-28,1965.4055,132
1965-6-4,1965.4247,128
1965-6-11,1965.4438,148
1965-6-18,1965.463,149
1965-6-25,1965.4822,146
1965-7-2,1965.5014,131
1965-7-9,1965.5205,86
1965-7-16,1965.5397,67
1965-7-23,1965.5589,83
1965-7-30,1965.5781,49
1965-8-6,1965.5973,59
1965-8-13,1965.6164,33
1965-8-20,1965.6356,34
1965-8-27,1965.6548,35
1965-9-3,1965.674,16
1965-9-10,1965.6932,26
1965-9-17,1965.7123,19
1965-9-24,1965.7315,21
1965-10-1,1965.7507,17
1965-10-8,1965.7699,23
1965-10-15,1965.789,30
1965-10-22,1965.8082,19
1965-10-29,1965.8274,45
1965-11-5,1965.8466,69
1965-11-12,1965.8658,45
1965-11-19,1965.8849,120
1965-11-26,1965.9041,103
1965-12-3,1965.9233,182
1965-12-10,1965.9425,209
1965-12-17,1965.9616,182
1965-12-24,1965.9808,268
1965-12-31,1966,416
1966-1-7,1966.0192,291
1966-1-14,1966.0384,449
1966-1-21,1966.0575,420
1966-1-28,1966.0767,389
1966-2-4,1966.0959,415
1966-2-11,1966.1151,595
1966-2-18,1966.1342,453
1966-2-25,1966.1534,482
1966-3-4,1966.1726,524
1966-3-11,1966.1918,537
1966-3-18,1966.211,506
1966-3-25,1966.2301,570
1966-4-1,1966.2493,385
1966-4-8,1966.2685,372
1966-4-15,1966.2877,332
1966-4-22,1966.3068,228
1966-4-29,1966.326,254
1966-5-6,1966.3452,205
1966-5-13,1966.3644,178
1966-5-20,1966.3836,158
1966-5-27,1966.4027,108
1966-6-3,1966.4219,78
1966-6-10,1966.4411,51
1966-6-17,1966.4603,65
1966-6-24,1966.4795,33
1966-7-1,1966.4986,NA
1966-7-8,1966.5178,52
1966-7-15,1966.537,20
1966-7-22,1966.5562,15
1966-7-29,1966.5753,17
1966-8-5,1966.5945,13
1966-8-12,1966.6137,13
1966-8-19,1966.6329,11
1966-8-26,1966.6521,13
1966-9-2,1966.6712,14
1966-9-9,1966.6904,4
1966-9-16,1966.7096,4
1966-9-23,1966.7288,4
1966-9-30,1966.7479,7
1966-10-7,1966.7671,2
1966-10-14,1966.7863,7
1966-10-21,1966.8055,14
1966-10-28,1966.8247,9
1966-11-4,1966.8438,13
1966-11-11,1966.863,2
1966-11-18,1966.8822,10
1966-11-25,1966.9014,4
1966-12-2,1966.9205,6
1966-12-9,1966.9397,5
1966-12-16,1966.9589,7
1966-12-23,1966.9781,4
1966-12-30,1966.9973,5
1967-1-6,1967.0164,3
1967-1-13,1967.0356,10
1967-1-20,1967.0548,11
1967-1-27,1967.074,10
1967-2-3,1967.0932,10
1967-2-10,1967.1123,10
1967-2-17,1967.1315,14
1967-2-24,1967.1507,20
1967-3-3,1967.1699,10
1967-3-10,1967.189,13
1967-3-17,1967.2082,8
1967-3-24,1967.2274,11
1967-3-31,1967.2466,18
1967-4-7,1967.2658,18
1967-4-14,1967.2849,14
1967-4-21,1967.3041,20
1967-4-28,1967.3233,26
1967-5-5,1967.3425,18
1967-5-12,1967.3616,NA
1967-5-19,1967.3808,16
1967-5-26,1967.4,27
1967-6-2,1967.4192,14
1967-6-9,1967.4384,21
1967-6-16,1967.4575,21
1967-6-23,1967.4767,9
1967-6-30,1967.4959,20
1967-7-7,1967.5151,NA
1967-7-14,1967.5342,17
1967-7-21,1967.5534,6
1967-7-28,1967.5726,4
1967-8-4,1967.5918,8
1967-8-11,1967.611,7
1967-8-18,1967.6301,9
1967-8-25,1967.6493,NA
1967-9-1,1967.6685,3
1967-9-8,1967.6877,3
1967-9-15,1967.7068,3
1967-9-22,1967.726,8
1967-9-29,1967.7452,4
1967-10-6,1967.7644,4
1967-10-13,1967.7836,2
1967-10-20,1967.8027,2
1967-10-27,1967.8219,2
1967-11-3,1967.8411,3
1967-11-10,1967.8603,NA
1967-11-17,1967.8795,5
1967-11-24,1967.8986,6
1967-12-1,1967.9178,NA
1967-12-8,1967.937,6
1967-12-15,1967.9562,6
1967-12-22,1967.9753,3
1967-12-29,1967.9945,5
1968-1-5,1968.0137,6
1968-1-12,1968.0328,6
1968-1-19,1968.0519,12
1968-1-26,1968.071,8
1968-2-2,1968.0902,12
1968-2-9,1968.1093,11
1968-2-16,1968.1284,14
1968-2-23,1968.1475,22
1968-3-1,1968.1667,20
1968-3-8,1968.1858,11
1968-3-15,1968.2049,27
1968-3-22,1968.224,39
1968-3-29,1968.2432,NA
1968-4-5,1968.2623,73
1968-4-12,1968.2814,51
1968-4-19,1968.3005,71
1968-4-26,1968.3197,78
1968-5-3,1968.3388,68
1968-5-10,1968.3579,90
1968-5-17,1968.377,90
1968-5-24,1968.3962,139
1968-5-31,1968.4153,NA
1968-6-7,1968.4344,94
1968-6-14,1968.4536,121
1968-6-21,1968.4727,120
1968-6-28,1968.4918,106
1968-7-5,1968.5109,46
1968-7-12,1968.5301,105
1968-7-19,1968.5492,84
1968-7-26,1968.5683,71
1968-8-2,1968.5874,60
1968-8-9,1968.6066,50
1968-8-16,1968.6257,94
1968-8-23,1968.6448,33
1968-8-30,1968.6639,29
1968-9-6,1968.6831,24
1968-9-13,1968.7022,30
1968-9-20,1968.7213,20
1968-9-27,1968.7404,19
1968-10-4,1968.7596,14
1968-10-11,1968.7787,11
1968-10-18,1968.7978,22
1968-10-25,1968.8169,30
1968-11-1,1968.8361,26
1968-11-8,1968.8552,NA
1968-11-15,1968.8743,21
1968-11-22,1968.8934,23
1968-11-29,1968.9126,27
1968-12-6,1968.9317,20
1968-12-13,1968.9508,22
1968-12-20,1968.9699,24
1968-12-27,1968.9891,25
1969-1-3,1969.0082,27
1969-1-10,1969.0274,51
1969-1-17,1969.0466,67
1969-1-24,1969.0658,68
1969-1-31,1969.0849,79
1969-2-7,1969.1041,67
1969-2-14,1969.1233,46
1969-2-21,1969.1425,173
1969-2-28,1969.1616,NA
1969-3-7,1969.1808,136
1969-3-14,1969.2,184
1969-3-21,1969.2192,152
1969-3-28,1969.2384,254
1969-4-4,1969.2575,213
1969-4-11,1969.2767,249
1969-4-18,1969.2959,NA
1969-4-25,1969.3151,323
1969-5-2,1969.3342,319
1969-5-9,1969.3534,NA
1969-5-16,1969.3726,269
1969-5-23,1969.3918,240
1969-5-30,1969.411,157
1969-6-6,1969.4301,175
1969-6-13,1969.4493,251
1969-6-20,1969.4685,189
1969-6-27,1969.4877,144
1969-7-4,1969.5068,105
1969-7-11,1969.526,47
1969-7-18,1969.5452,64
1969-7-25,1969.5644,45
1969-8-1,1969.5836,40
1969-8-8,1969.6027,23
1969-8-15,1969.6219,18
1969-8-22,1969.6411,14
1969-8-29,1969.6603,16
1969-9-5,1969.6795,12
1969-9-12,1969.6986,6
1969-9-19,1969.7178,6
1969-9-26,1969.737,4
1969-10-3,1969.7562,8
1969-10-10,1969.7753,8
1969-10-17,1969.7945,6
1969-10-24,1969.8137,11
1969-10-31,1969.8329,9
1969-11-7,1969.8521,8
1969-11-14,1969.8712,9
1969-11-21,1969.8904,14
1969-11-28,1969.9096,5
1969-12-5,1969.9288,12
1969-12-12,1969.9479,5
1969-12-19,1969.9671,12
1969-12-26,1969.9863,11
1970-1-2,1970.0055,7
1970-1-9,1970.0247,17
1970-1-16,1970.0438,8
1970-1-23,1970.063,21
1970-1-30,1970.0822,23
1970-2-6,1970.1014,23
1970-2-13,1970.1205,22
1970-2-20,1970.1397,NA
1970-2-27,1970.1589,34
1970-3-6,1970.1781,NA
1970-3-13,1970.1973,45
1970-3-20,1970.2164,13
1970-3-27,1970.2356,23
1970-4-3,1970.2548,54
1970-4-10,1970.274,68
1970-4-17,1970.2932,40
1970-4-24,1970.3123,40
1970-5-1,1970.3315,17
1970-5-8,1970.3507,40
1970-5-15,1970.3699,31
1970-5-22,1970.389,37
1970-5-29,1970.4082,41
1970-6-5,1970.4274,22
1970-6-12,1970.4466,42
1970-6-19,1970.4658,18
1970-6-26,1970.4849,18
1970-7-3,1970.5041,19
1970-7-10,1970.5233,14
1970-7-17,1970.5425,15
1970-7-24,1970.5616,15
1970-7-31,1970.5808,11
1970-8-7,1970.6,18
1970-8-14,1970.6192,9
1970-8-21,1970.6384,6
1970-8-28,1970.6575,5
1970-9-4,1970.6767,9
1970-9-11,1970.6959,6
1970-9-18,1970.7151,11
1970-9-25,1970.7342,NA
1970-10-2,1970.7534,9
1970-10-9,1970.7726,8
1970-10-16,1970.7918,17
1970-10-23,1970.811,12
1970-10-30,1970.8301,12
1970-11-6,1970.8493,4
1970-11-13,1970.8685,13
1970-11-20,1970.8877,25
1970-11-27,1970.9068,13
1970-12-4,1970.926,22
1970-12-11,1970.9452,37
1970-12-18,1970.9644,34
1970-12-25,1970.9836,22
1971-1-1,1971.0027,31
1971-1-8,1971.0219,61
1971-1-15,1971.0411,76
1971-1-22,1971.0603,56
1971-1-29,1971.0795,90
1971-2-5,1971.0986,60
1971-2-12,1971.1178,155
1971-2-19,1971.137,125
1971-2-26,1971.1562,217
1971-3-5,1971.1753,113
1971-3-12,1971.1945,262
1971-3-19,1971.2137,138
1971-3-26,1971.2329,199
1971-4-2,1971.2521,170
1971-4-9,1971.2712,140
1971-4-16,1971.2904,197
1971-4-23,1971.3096,176
1971-4-30,1971.3288,267
1971-5-7,1971.3479,202
1971-5-14,1971.3671,114
1971-5-21,1971.3863,112
1971-5-28,1971.4055,73
1971-6-4,1971.4247,201
1971-6-11,1971.4438,89
1971-6-18,1971.463,58
1971-6-25,1971.4822,65
1971-7-2,1971.5014,106
1971-7-9,1971.5205,56
1971-7-16,1971.5397,47
1971-7-23,1971.5589,14
1971-7-30,1971.5781,42
1971-8-6,1971.5973,12
1971-8-13,1971.6164,21
1971-8-20,1971.6356,16
1971-8-27,1971.6548,7
1971-9-3,1971.674,7
1971-9-10,1971.6932,6
1971-9-17,1971.7123,4
1971-9-24,1971.7315,6
1971-10-1,1971.7507,4
1971-10-8,1971.7699,4
1971-10-15,1971.789,5
1971-10-22,1971.8082,7
1971-10-29,1971.8274,6
1971-11-5,1971.8466,1
1971-11-12,1971.8658,3
1971-11-19,1971.8849,3
1971-11-26,1971.9041,3
1971-12-3,1971.9233,4
1971-12-10,1971.9425,7
1971-12-17,1971.9616,2
1971-12-24,1971.9808,5
1971-12-31,1972,5
1972-1-7,1972.0191,9
1972-1-14,1972.0383,5
1972-1-21,1972.0574,5
1972-1-28,1972.0765,7
1972-2-4,1972.0956,10
1972-2-11,1972.1148,5
1972-2-18,1972.1339,12
1972-2-25,1972.153,7
1972-3-3,1972.1721,6
1972-3-10,1972.1913,8
1972-3-17,1972.2104,9
1972-3-24,1972.2295,8
1972-3-31,1972.2486,12
1972-4-7,1972.2678,7
1972-4-14,1972.2869,6
1972-4-21,1972.306,11
1972-4-28,1972.3251,7
1972-5-5,1972.3443,5
1972-5-12,1972.3634,15
1972-5-19,1972.3825,8
1972-5-26,1972.4016,8
1972-6-2,1972.4208,6
1972-6-9,1972.4399,10
1972-6-16,1972.459,8
1972-6-23,1972.4781,7
1972-6-30,1972.4973,6
1972-7-7,1972.5164,6
1972-7-14,1972.5355,4
1972-7-21,1972.5546,10
1972-7-28,1972.5738,9
1972-8-4,1972.5929,10
1972-8-11,1972.612,48
1972-8-18,1972.6311,6
1972-8-25,1972.6503,11
1972-9-1,1972.6694,8
1972-9-8,1972.6885,8
1972-9-15,1972.7077,3
1972-9-22,1972.7268,11
1972-9-29,1972.7459,8
1972-10-6,1972.765,NA
1972-10-13,1972.7842,5
1972-10-20,1972.8033,1
1972-10-27,1972.8224,6
1972-11-3,1972.8415,12
1972-11-10,1972.8607,5
1972-11-17,1972.8798,6
1972-11-24,1972.8989,7
1972-12-1,1972.918,11
1972-12-8,1972.9372,5
1972-12-15,1972.9563,5
1972-12-22,1972.9754,17
1972-12-29,1972.9945,8
1973-1-5,1973.0137,36
1973-1-12,1973.0329,28
1973-1-19,1973.0521,13
1973-1-26,1973.0712,30
1973-2-2,1973.0904,18
1973-2-9,1973.1096,38
1973-2-16,1973.1288,33
1973-2-23,1973.1479,26
1973-3-2,1973.1671,31
1973-3-9,1973.1863,41
1973-3-16,1973.2055,29
1973-3-23,1973.2247,56
1973-3-30,1973.2438,52
1973-4-6,1973.263,49
1973-4-13,1973.2822,40
1973-4-20,1973.3014,35
1973-4-27,1973.3205,27
1973-5-4,1973.3397,46
1973-5-11,1973.3589,25
1973-5-18,1973.3781,31
1973-5-25,1973.3973,29
1973-6-1,1973.4164,25
1973-6-8,1973.4356,23
1973-6-15,1973.4548,22
1973-6-22,1973.474,16
1973-6-29,1973.4932,16
1973-7-6,1973.5123,16
1973-7-13,1973.5315,14
1973-7-20,1973.5507,12
1973-7-27,1973.5699,4
1973-8-3,1973.589,8
1973-8-10,1973.6082,11
1973-8-17,1973.6274,9
1973-8-24,1973.6466,5
1973-8-31,1973.6658,4
1973-9-7,1973.6849,6
1973-9-14,1973.7041,5
1973-9-21,1973.7233,4
1973-9-28,1973.7425,8
1973-10-5,1973.7616,5
1973-10-12,1973.7808,3
1973-10-19,1973.8,2
1973-10-26,1973.8192,1
1973-11-2,1973.8384,3
1973-11-9,1973.8575,3
1973-11-16,1973.8767,0
1973-11-23,1973.8959,2
1973-11-30,1973.9151,7
1973-12-7,1973.9342,6
1973-12-14,1973.9534,6
1973-12-21,1973.9726,2
1973-12-28,1973.9918,2
1974-1-4,1974.011,12
1974-1-11,1974.0301,10
1974-1-18,1974.0493,3
1974-1-25,1974.0685,12
1974-2-1,1974.0877,3
1974-2-8,1974.1068,5
1974-2-15,1974.126,10
1974-2-22,1974.1452,8
1974-3-1,1974.1644,10
1974-3-8,1974.1836,11
1974-3-15,1974.2027,21
1974-3-22,1974.2219,14
1974-3-29,1974.2411,25
1974-4-5,1974.2603,24
1974-4-12,1974.2795,24
1974-4-19,1974.2986,19
1974-4-26,1974.3178,18
1974-5-3,1974.337,30
1974-5-10,1974.3562,31
1974-5-17,1974.3753,28
1974-5-24,1974.3945,15
1974-5-31,1974.4137,22
1974-6-7,1974.4329,23
1974-6-14,1974.4521,29
1974-6-21,1974.4712,30
1974-6-28,1974.4904,34
1974-7-5,1974.5096,10
1974-7-12,1974.5288,20
1974-7-19,1974.5479,19
1974-7-26,1974.5671,8
1974-8-2,1974.5863,21
1974-8-9,1974.6055,12
1974-8-16,1974.6247,7
1974-8-23,1974.6438,9
1974-8-30,1974.663,10
1974-9-6,1974.6822,3
1974-9-13,1974.7014,7
1974-9-20,1974.7205,7
1974-9-27,1974.7397,3
1974-10-4,1974.7589,2
1974-10-11,1974.7781,4
1974-10-18,1974.7973,2
1974-10-25,1974.8164,1
1974-11-1,1974.8356,3
1974-11-8,1974.8548,3
1974-11-15,1974.874,1
1974-11-22,1974.8932,7
1974-11-29,1974.9123,5
1974-12-6,1974.9315,2
1974-12-13,1974.9507,10
1974-12-20,1974.9699,4
1974-12-27,1974.989,0
1975-1-3,1975.0082,0
1975-1-10,1975.0274,4
1975-1-17,1975.0466,2
1975-1-24,1975.0658,1
1975-1-31,1975.0849,2
1975-2-7,1975.1041,3
1975-2-14,1975.1233,3
1975-2-21,1975.1425,2
1975-2-28,1975.1616,5
1975-3-7,1975.1808,6
1975-3-14,1975.2,8
1975-3-21,1975.2192,3
1975-3-28,1975.2384,10
1975-4-4,1975.2575,5
1975-4-11,1975.2767,8
1975-4-18,1975.2959,2
1975-4-25,1975.3151,3
1975-5-2,1975.3342,9
1975-5-9,1975.3534,6
1975-5-16,1975.3726,5
1975-5-23,1975.3918,5
1975-5-30,1975.411,1
1975-6-6,1975.4301,0
1975-6-13,1975.4493,2
1975-6-20,1975.4685,5
1975-6-27,1975.4877,NA
1975-7-4,1975.5068,9
1975-7-11,1975.526,3
1975-7-18,1975.5452,4
1975-7-25,1975.5644,8
1975-8-1,1975.5836,3
1975-8-8,1975.6027,2
1975-8-15,1975.6219,1
1975-8-22,1975.6411,3
1975-8-29,1975.6603,1
1975-9-5,1975.6795,3
1975-9-12,1975.6986,2
1975-9-19,1975.7178,2
1975-9-26,1975.737,2
1975-10-3,1975.7562,0
1975-10-10,1975.7753,3
1975-10-17,1975.7945,7
1975-10-24,1975.8137,3
1975-10-31,1975.8329,1
1975-11-7,1975.8521,1
1975-11-14,1975.8712,1
1975-11-21,1975.8904,31
1975-11-28,1975.9096,0
1975-12-5,1975.9288,1
1975-12-12,1975.9479,1
1975-12-19,1975.9671,1
1975-12-26,1975.9863,1
1976-1-2,1976.0055,2
1976-1-9,1976.0246,1
1976-1-16,1976.0437,1
1976-1-23,1976.0628,8
1976-1-30,1976.082,1
1976-2-6,1976.1011,1
1976-2-13,1976.1202,5
1976-2-20,1976.1393,9
1976-2-27,1976.1585,9
1976-3-5,1976.1776,10
1976-3-12,1976.1967,NA
1976-3-19,1976.2158,13
1976-3-26,1976.235,11
1976-4-2,1976.2541,15
1976-4-9,1976.2732,22
1976-4-16,1976.2923,22
